filename,sign_class,is_present,set
026756.png,5_19_1,1,test
026757.png,5_19_1,1,test
026758.png,1_23,0,
026759.png,3_24_n40,1,test
026760.png,5_19_1,1,test
026761.png,5_19_1,1,train
026762.png,1_23,0,
026763.png,3_24_n40,1,valid
026764.png,5_19_1,1,test
026765.png,5_19_1,1,test
026766.png,2_1,1,test
026767.png,1_23,0,
026768.png,3_24_n40,1,test
026769.png,5_19_1,1,test
026770.png,5_19_1,1,train
026771.png,2_1,1,test
026772.png,1_23,0,
026773.png,3_24_n40,1,train
026774.png,5_19_1,1,test
026775.png,5_19_1,1,test
026776.png,2_1,1,train
026777.png,1_23,0,
026778.png,3_24_n40,1,train
026779.png,5_19_1,1,train
026780.png,5_19_1,1,test
026781.png,2_1,1,valid
026782.png,1_23,0,
026783.png,3_24_n40,1,train
026784.png,5_19_1,1,test
026785.png,5_19_1,1,test
026786.png,2_1,1,train
026787.png,2_1,1,test
026788.png,2_1,1,test
026789.png,2_1,1,test
026790.png,2_1,1,test
026791.png,2_1,1,test
026792.png,2_1,1,test
026793.png,2_1,1,test
026794.png,2_1,1,train
026795.png,2_1,1,test
026796.png,5_19_1,1,test
026797.png,5_6,1,valid
026798.png,2_1,1,test
026799.png,5_19_1,1,test
026800.png,5_6,1,train
026801.png,2_1,1,train
026802.png,5_19_1,1,test
026803.png,5_6,1,test
026804.png,2_1,1,valid
026805.png,5_19_1,1,test
026806.png,5_6,1,train
026807.png,2_1,1,test
026808.png,5_19_1,1,train
026809.png,5_6,1,valid
026810.png,2_1,1,test
026811.png,5_19_1,1,test
026812.png,5_6,1,train
026813.png,2_1,1,test
026814.png,5_19_1,1,test
026815.png,5_6,1,train
026816.png,2_1,1,test
026817.png,5_19_1,1,test
026818.png,5_6,1,train
026819.png,5_19_1,1,test
026820.png,2_1,1,test
026821.png,5_19_1,1,train
026822.png,5_6,1,train
026823.png,5_19_1,1,valid
026824.png,2_1,1,test
026825.png,5_19_1,1,test
026826.png,5_6,1,test
026827.png,5_19_1,1,test
026828.png,5_19_1,1,test
026829.png,5_19_1,1,test
026830.png,5_19_1,1,test
026831.png,3_20,1,test
026832.png,3_20,1,test
026833.png,3_20,1,valid
026834.png,5_19_1,1,test
026835.png,5_19_1,1,test
026836.png,3_20,1,valid
026837.png,5_19_1,1,test
026838.png,5_19_1,1,test
026839.png,3_20,1,test
026840.png,5_19_1,1,test
026841.png,3_20,1,valid
026842.png,5_19_1,1,test
026843.png,3_20,1,train
026844.png,5_19_1,1,test
026845.png,3_20,1,valid
026846.png,5_19_1,1,test
026847.png,3_20,1,train
026848.png,5_19_1,1,test
026849.png,5_19_1,1,test
026850.png,5_19_1,1,test
026851.png,5_19_1,1,train
026852.png,5_19_1,1,train
026853.png,5_19_1,1,valid
026854.png,5_19_1,1,test
026855.png,5_19_1,1,test
026856.png,5_19_1,1,valid
026857.png,5_19_1,1,valid
026858.png,5_19_1,1,test
026859.png,5_7_1,0,
026860.png,5_19_1,1,test
026861.png,5_7_1,0,
026862.png,5_19_1,1,test
026863.png,5_7_1,0,
026864.png,5_19_1,1,test
026865.png,5_19_1,1,test
026866.png,5_7_1,0,
026867.png,5_19_1,1,test
026868.png,5_19_1,1,test
026869.png,5_19_1,1,test
026870.png,5_19_1,1,test
026871.png,5_19_1,1,test
026872.png,5_19_1,1,test
026873.png,5_19_1,1,test
026874.png,5_19_1,1,test
026875.png,5_19_1,1,test
026876.png,5_19_1,1,test
026877.png,5_19_1,1,test
026878.png,5_19_1,1,test
026879.png,5_19_1,1,test
026880.png,3_1,1,valid
026881.png,4_2_1,0,
026882.png,5_16,1,valid
026883.png,5_16,1,test
026884.png,2_1,1,test
026885.png,5_16,1,train
026886.png,2_1,1,test
026887.png,5_16,1,test
026888.png,2_1,1,test
026889.png,5_19_1,1,test
026890.png,5_19_1,1,valid
026891.png,2_1,1,test
026892.png,5_19_1,1,test
026893.png,5_19_1,1,test
026894.png,2_1,1,test
026895.png,5_19_1,1,test
026896.png,5_19_1,1,test
026897.png,2_1,1,test
026898.png,5_19_1,1,test
026899.png,5_19_1,1,test
026900.png,2_1,1,test
026901.png,5_19_1,1,test
026902.png,5_19_1,1,test
026903.png,2_1,1,test
026904.png,5_19_1,1,test
026905.png,5_19_1,1,test
026906.png,2_1,1,test
026907.png,5_19_1,1,test
026908.png,5_19_1,1,test
026909.png,2_1,1,test
026910.png,5_19_1,1,test
026911.png,5_19_1,1,test
026912.png,2_1,1,test
026913.png,5_19_1,1,test
026914.png,5_19_1,1,test
026915.png,2_1,1,train
026916.png,5_19_1,1,test
026917.png,5_19_1,1,test
026918.png,3_1,1,train
026919.png,4_2_1,0,
026920.png,3_1,1,train
026921.png,4_2_1,0,
026922.png,3_1,1,valid
026923.png,4_2_1,0,
026924.png,3_1,1,train
026925.png,4_2_1,0,
026926.png,4_1_1,1,valid
026927.png,3_1,1,train
026928.png,4_2_1,0,
026929.png,4_1_1,1,test
026930.png,3_1,1,train
026931.png,4_2_1,0,
026932.png,3_1,1,train
026933.png,4_2_1,0,
026934.png,2_1,1,train
026935.png,2_1,1,test
026936.png,2_1,1,train
026937.png,2_1,1,test
026938.png,2_1,1,test
026939.png,2_1,1,test
026940.png,2_1,1,test
026941.png,5_15_2,0,
026942.png,5_15_2,0,
026943.png,5_15_2,0,
026944.png,5_15_2,0,
026945.png,5_15_2,0,
026946.png,5_15_2,0,
026947.png,5_15_2,0,
026948.png,5_15_2,0,
026949.png,5_15_2,0,
026950.png,5_15_2,0,
026951.png,5_15_2,0,
026952.png,5_15_2,0,
026953.png,5_15_2,0,
026954.png,5_15_2,0,
026955.png,5_15_2,0,
026956.png,5_15_2,0,
026957.png,5_15_2,0,
026958.png,5_15_2,0,
026959.png,5_15_2,0,
026960.png,5_15_2,0,
026961.png,5_15_2,0,
026962.png,5_15_2,0,
026963.png,5_15_2,0,
026964.png,5_15_2,0,
026965.png,5_15_2,0,
026966.png,5_15_2,0,
026967.png,5_15_2,0,
026968.png,5_15_2,0,
026969.png,5_15_2,0,
026970.png,5_15_2,0,
026971.png,5_15_2,0,
026972.png,5_15_2,0,
026973.png,5_15_2,0,
026974.png,5_15_2,0,
026975.png,5_15_2,0,
026976.png,5_15_2,0,
026977.png,5_15_2,0,
026978.png,5_15_2,0,
026979.png,5_15_2,0,
026980.png,5_15_2,0,
026981.png,5_15_2,0,
026982.png,5_15_2,0,
026983.png,5_15_2,0,
026984.png,5_15_2,0,
026985.png,5_15_2,0,
026986.png,5_15_2,0,
026987.png,5_15_2,0,
026988.png,5_15_2,0,
026989.png,5_15_2,0,
026990.png,5_15_2,0,
026991.png,5_15_2,0,
026992.png,5_15_2,0,
026993.png,5_15_2,0,
026994.png,5_15_2,0,
026995.png,5_6,1,valid
026996.png,5_15_2,0,
026997.png,5_15_2,0,
026998.png,5_15_2,0,
026999.png,5_15_2,0,
027000.png,5_6,1,test
027001.png,5_6,1,train
027002.png,5_6,1,train
027003.png,3_24_n5,0,
027004.png,3_24_n5,0,
027005.png,3_24_n5,0,
027006.png,3_32,0,
027007.png,3_13_r4.5,0,
027008.png,3_32,0,
027009.png,3_13_r4.5,0,
027010.png,2_1,1,test
027011.png,2_1,1,test
027012.png,2_1,1,test
027013.png,2_1,1,test
027014.png,2_1,1,test
027015.png,2_1,1,test
027016.png,2_1,1,test
027017.png,2_1,1,test
027018.png,2_1,1,train
027019.png,5_19_1,1,test
027020.png,2_1,1,test
027021.png,5_19_1,1,test
027022.png,2_1,1,test
027023.png,5_19_1,1,test
027024.png,2_1,1,test
027025.png,5_19_1,1,test
027026.png,5_19_1,1,test
027027.png,5_19_1,1,train
027028.png,5_19_1,1,test
027029.png,5_19_1,1,test
027030.png,5_19_1,1,test
027031.png,5_19_1,1,test
027032.png,1_23,0,
027033.png,5_16,1,test
027034.png,1_23,0,
027035.png,5_16,1,test
027036.png,1_23,0,
027037.png,5_16,1,test
027038.png,1_23,0,
027039.png,5_16,1,test
027040.png,1_23,0,
027041.png,5_16,1,train
027042.png,1_23,0,
027043.png,5_16,1,test
027044.png,5_19_1,1,test
027045.png,1_23,0,
027046.png,5_16,1,test
027047.png,5_19_1,1,test
027048.png,1_23,0,
027049.png,5_16,1,test
027050.png,1_23,0,
027051.png,5_16,1,test
027052.png,1_23,0,
027053.png,5_16,1,valid
027054.png,1_23,0,
027055.png,5_16,1,test
027056.png,1_23,0,
027057.png,1_23,0,
027058.png,1_23,0,
027059.png,1_23,0,
027060.png,1_23,0,
027061.png,5_19_1,1,test
027062.png,5_19_1,1,test
027063.png,5_19_1,1,test
027064.png,5_19_1,1,test
027065.png,5_19_1,1,test
027066.png,5_19_1,1,test
027067.png,5_19_1,1,test
027068.png,2_1,1,test
027069.png,2_1,1,test
027070.png,2_1,1,test
027071.png,2_1,1,valid
027072.png,2_1,1,test
027073.png,2_1,1,test
027074.png,2_1,1,train
027075.png,2_1,1,test
027076.png,5_19_1,1,test
027077.png,5_19_1,1,test
027078.png,5_19_1,1,test
027079.png,5_19_1,1,test
027080.png,5_19_1,1,test
027081.png,5_19_1,1,test
027082.png,5_19_1,1,test
027083.png,5_19_1,1,test
027084.png,5_19_1,1,test
027085.png,5_19_1,1,test
027086.png,5_19_1,1,test
027087.png,5_19_1,1,test
027088.png,5_19_1,1,train
027089.png,5_16,1,test
027090.png,5_16,1,train
027091.png,5_16,1,test
027092.png,5_16,1,test
027093.png,2_1,1,test
027094.png,5_15_2,0,
027095.png,5_15_2,0,
027096.png,2_1,1,test
027097.png,5_15_2,0,
027098.png,5_15_2,0,
027099.png,5_15_2,0,
027100.png,5_15_2,0,
027101.png,5_15_2,0,
027102.png,2_1,1,test
027103.png,5_15_2,0,
027104.png,5_15_2,0,
027105.png,5_15_2,0,
027106.png,5_15_2,0,
027107.png,5_15_2,0,
027108.png,2_1,1,test
027109.png,5_15_2,0,
027110.png,5_15_2,0,
027111.png,5_15_2,0,
027112.png,5_15_2,0,
027113.png,5_15_2,0,
027114.png,2_1,1,train
027115.png,5_15_2,0,
027116.png,5_15_2,0,
027117.png,5_15_2,0,
027118.png,5_15_2,0,
027119.png,5_15_2,0,
027120.png,2_1,1,test
027121.png,5_15_2,0,
027122.png,5_15_2,0,
027123.png,5_15_2,0,
027124.png,5_15_2,0,
027125.png,5_15_2,0,
027126.png,2_1,1,test
027127.png,5_15_2,0,
027128.png,5_15_2,0,
027129.png,5_15_2,0,
027130.png,5_15_2,0,
027131.png,5_15_2,0,
027132.png,2_1,1,test
027133.png,5_15_2,0,
027134.png,5_15_2,0,
027135.png,5_15_2,0,
027136.png,5_15_2,0,
027137.png,5_15_2,0,
027138.png,2_1,1,test
027139.png,5_15_2,0,
027140.png,5_15_2,0,
027141.png,5_15_2,0,
027142.png,5_15_2,0,
027143.png,5_15_2,0,
027144.png,2_1,1,test
027145.png,5_15_2,0,
027146.png,5_15_2,0,
027147.png,5_15_2,0,
027148.png,5_15_2,0,
027149.png,5_15_2,0,
027150.png,5_5,1,train
027151.png,5_19_1,1,test
027152.png,5_19_1,1,test
027153.png,5_19_1,1,test
027154.png,5_19_1,1,test
027155.png,5_19_1,1,test
027156.png,5_19_1,1,test
027157.png,5_19_1,1,test
027158.png,5_19_1,1,test
027159.png,5_19_1,1,test
027160.png,5_19_1,1,test
027161.png,1_23,0,
027162.png,1_23,0,
027163.png,1_23,0,
027164.png,1_23,0,
027165.png,1_23,0,
027166.png,1_23,0,
027167.png,1_23,0,
027168.png,1_23,0,
027169.png,1_23,0,
027170.png,1_23,0,
027171.png,1_23,0,
027172.png,1_23,0,
027173.png,1_23,0,
027174.png,5_15_2,0,
027175.png,5_15_2,0,
027176.png,5_15_2,0,
027177.png,5_15_2,0,
027178.png,5_15_2,0,
027179.png,5_15_2,0,
027180.png,5_15_2,0,
027181.png,5_15_2,0,
027182.png,5_15_2,0,
027183.png,5_15_2,0,
027184.png,5_15_2,0,
027185.png,5_15_2,0,
027186.png,5_15_2,0,
027187.png,5_15_2,0,
027188.png,5_15_2,0,
027189.png,5_15_2,0,
027190.png,5_15_2,0,
027191.png,5_15_2,0,
027192.png,5_15_2,0,
027193.png,5_15_2,0,
027194.png,5_15_2,0,
027195.png,5_15_2,0,
027196.png,5_15_2,0,
027197.png,5_15_2,0,
027198.png,5_15_2,0,
027199.png,5_15_2,0,
027200.png,5_15_2,0,
027201.png,5_15_2,0,
027202.png,5_19_1,1,test
027203.png,5_15_2,0,
027204.png,5_15_2,0,
027205.png,5_15_2,0,
027206.png,5_15_2,0,
027207.png,5_19_1,1,test
027208.png,5_15_2,0,
027209.png,5_15_2,0,
027210.png,5_15_2,0,
027211.png,5_15_2,0,
027212.png,5_19_1,1,test
027213.png,5_15_2,0,
027214.png,5_15_2,0,
027215.png,5_15_2,0,
027216.png,5_15_2,0,
027217.png,5_19_1,1,test
027218.png,5_15_2,0,
027219.png,5_15_2,0,
027220.png,5_15_2,0,
027221.png,5_15_2,0,
027222.png,5_19_1,1,test
027223.png,5_15_2,0,
027224.png,5_15_2,0,
027225.png,5_15_2,0,
027226.png,5_15_2,0,
027227.png,5_19_1,1,test
027228.png,5_19_1,1,test
027229.png,4_2_1,0,
027230.png,4_2_1,0,
027231.png,4_2_1,0,
027232.png,4_2_1,0,
027233.png,4_2_1,0,
027234.png,4_2_1,0,
027235.png,4_2_1,0,
027236.png,4_2_1,0,
027237.png,4_2_1,0,
027238.png,2_1,1,test
027239.png,2_1,1,test
027240.png,5_19_1,1,test
027241.png,5_19_1,1,test
027242.png,5_19_1,1,test
027243.png,4_2_1,0,
027244.png,5_19_1,1,test
027245.png,4_2_1,0,
027246.png,1_23,0,
027247.png,5_19_1,1,test
027248.png,4_2_1,0,
027249.png,1_23,0,
027250.png,5_19_1,1,test
027251.png,4_2_1,0,
027252.png,1_23,0,
027253.png,5_19_1,1,test
027254.png,4_2_1,0,
027255.png,1_23,0,
027256.png,5_19_1,1,test
027257.png,4_2_1,0,
027258.png,1_23,0,
027259.png,5_19_1,1,train
027260.png,4_2_1,0,
027261.png,1_23,0,
027262.png,4_2_1,0,
027263.png,1_23,0,
027264.png,4_2_1,0,
027265.png,1_23,0,
027266.png,4_2_1,0,
027267.png,1_23,0,
027268.png,4_2_1,0,
027269.png,1_23,0,
027270.png,5_19_1,1,test
027271.png,5_19_1,1,test
027272.png,5_19_1,1,test
027273.png,5_19_1,1,test
027274.png,3_27,1,valid
027275.png,3_27,1,valid
027276.png,3_27,1,test
027277.png,3_27,1,train
027278.png,3_27,1,test
027279.png,3_27,1,valid
027280.png,3_27,1,test
027281.png,3_27,1,test
027282.png,5_19_1,1,test
027283.png,5_19_1,1,test
027284.png,5_19_1,1,test
027285.png,5_19_1,1,test
027286.png,5_19_1,1,test
027287.png,5_19_1,1,test
027288.png,5_19_1,1,test
027289.png,5_19_1,1,test
027290.png,5_19_1,1,test
027291.png,5_19_1,1,train
027292.png,5_19_1,1,test
027293.png,5_19_1,1,test
027294.png,5_19_1,1,test
027295.png,5_19_1,1,test
027296.png,5_19_1,1,test
027297.png,5_19_1,1,test
027298.png,5_19_1,1,test
027299.png,5_19_1,1,test
027300.png,5_19_1,1,test
027301.png,5_19_1,1,test
027302.png,5_19_1,1,test
027303.png,5_19_1,1,test
027304.png,5_19_1,1,test
027305.png,5_19_1,1,test
027306.png,5_19_1,1,test
027307.png,5_19_1,1,test
027308.png,5_19_1,1,test
027309.png,5_19_1,1,test
027310.png,5_19_1,1,test
027311.png,5_16,1,train
027312.png,5_19_1,1,test
027313.png,5_16,1,test
027314.png,5_19_1,1,test
027315.png,5_16,1,test
027316.png,5_19_1,1,test
027317.png,5_16,1,test
027318.png,5_19_1,1,test
027319.png,5_16,1,test
027320.png,5_19_1,1,test
027321.png,5_16,1,test
027322.png,5_19_1,1,test
027323.png,5_16,1,test
027324.png,5_19_1,1,test
027325.png,5_16,1,test
027326.png,5_19_1,1,test
027327.png,5_16,1,test
027328.png,3_27,1,train
027329.png,3_27,1,train
027330.png,3_27,1,train
027331.png,3_27,1,test
027332.png,3_27,1,train
027333.png,3_27,1,train
027334.png,3_27,1,train
027335.png,4_1_1,1,test
027336.png,4_1_1,1,valid
027337.png,4_1_1,1,test
027338.png,4_1_1,1,train
027339.png,4_1_1,1,test
027340.png,4_1_1,1,test
027341.png,4_1_1,1,train
027342.png,6_4,1,train
027343.png,7_3,1,train
027344.png,5_15_2,0,
027345.png,5_15_2,0,
027346.png,5_15_2,0,
027347.png,5_15_2,0,
027348.png,6_4,1,test
027349.png,7_3,1,test
027350.png,5_15_2,0,
027351.png,5_15_2,0,
027352.png,5_15_2,0,
027353.png,5_15_2,0,
027354.png,6_4,1,train
027355.png,7_3,1,test
027356.png,5_15_2,0,
027357.png,5_15_2,0,
027358.png,5_15_2,0,
027359.png,5_15_2,0,
027360.png,6_4,1,valid
027361.png,7_3,1,test
027362.png,5_15_2,0,
027363.png,5_15_2,0,
027364.png,5_15_2,0,
027365.png,5_15_2,0,
027366.png,6_4,1,train
027367.png,7_3,1,train
027368.png,5_15_2,0,
027369.png,5_15_2,0,
027370.png,5_15_2,0,
027371.png,5_15_2,0,
027372.png,5_15_1,0,
027373.png,6_4,1,test
027374.png,7_3,1,train
027375.png,5_15_2,0,
027376.png,5_15_2,0,
027377.png,5_15_2,0,
027378.png,5_15_2,0,
027379.png,5_15_1,0,
027380.png,5_15_1,0,
027381.png,2_1,1,test
027382.png,5_15_1,0,
027383.png,2_1,1,test
027384.png,5_19_1,1,test
027385.png,5_15_1,0,
027386.png,2_1,1,test
027387.png,5_19_1,1,test
027388.png,5_15_1,0,
027389.png,2_1,1,test
027390.png,5_19_1,1,test
027391.png,5_15_1,0,
027392.png,2_1,1,test
027393.png,5_19_1,1,test
027394.png,2_1,1,train
027395.png,5_19_1,1,test
027396.png,2_1,1,test
027397.png,5_19_1,1,test
027398.png,2_1,1,test
027399.png,5_19_1,1,train
027400.png,2_1,1,test
027401.png,5_19_1,1,test
027402.png,5_19_1,1,test
027403.png,5_16,1,test
027404.png,5_16,1,train
027405.png,5_16,1,test
027406.png,5_16,1,test
027407.png,5_16,1,test
027408.png,5_16,1,test
027409.png,5_16,1,test
027410.png,4_1_1,1,train
027411.png,4_1_1,1,train
027412.png,4_1_1,1,train
027413.png,4_1_1,1,valid
027414.png,4_1_1,1,train
027415.png,4_1_1,1,valid
027416.png,4_1_5,0,
027417.png,4_1_5,0,
027418.png,4_1_5,0,
027419.png,4_1_5,0,
027420.png,5_15_2,0,
027421.png,5_15_2,0,
027422.png,5_15_2,0,
027423.png,5_15_2,0,
027424.png,5_15_2,0,
027425.png,5_15_2,0,
027426.png,5_15_2,0,
027427.png,5_15_2,0,
027428.png,5_15_2,0,
027429.png,5_15_2,0,
027430.png,5_15_2,0,
027431.png,5_15_2,0,
027432.png,5_15_2,0,
027433.png,5_15_2,0,
027434.png,5_15_2,0,
027435.png,5_15_2,0,
027436.png,2_1,1,test
027437.png,5_15_2,0,
027438.png,5_15_2,0,
027439.png,5_15_2,0,
027440.png,5_15_2,0,
027441.png,2_1,1,test
027442.png,5_15_2,0,
027443.png,5_15_2,0,
027444.png,5_15_2,0,
027445.png,5_15_2,0,
027446.png,2_1,1,test
027447.png,5_15_2,0,
027448.png,2_1,1,test
027449.png,5_19_1,1,test
027450.png,5_19_1,1,test
027451.png,5_19_1,1,test
027452.png,5_16,1,test
027453.png,5_16,1,test
027454.png,5_16,1,test
027455.png,5_16,1,train
027456.png,7_3,1,valid
027457.png,7_3,1,train
027458.png,7_3,1,train
027459.png,7_3,1,test
027460.png,7_3,1,valid
027461.png,7_3,1,train
027462.png,7_3,1,train
027463.png,7_5,0,
027464.png,7_5,0,
027465.png,7_5,0,
027466.png,7_5,0,
027467.png,4_1_2_1,0,
027468.png,7_5,0,
027469.png,7_5,0,
027470.png,5_15_2,0,
027471.png,5_15_2,0,
027472.png,5_15_2,0,
027473.png,7_3,1,train
027474.png,5_15_2,0,
027475.png,5_15_2,0,
027476.png,5_15_2,0,
027477.png,7_3,1,test
027478.png,5_15_2,0,
027479.png,5_15_2,0,
027480.png,5_15_2,0,
027481.png,7_3,1,train
027482.png,5_19_1,1,test
027483.png,5_15_2,0,
027484.png,5_15_2,0,
027485.png,5_15_2,0,
027486.png,7_3,1,train
027487.png,5_19_1,1,test
027488.png,5_15_2,0,
027489.png,5_15_2,0,
027490.png,5_15_2,0,
027491.png,7_3,1,train
027492.png,5_19_1,1,test
027493.png,5_19_1,1,test
027494.png,5_19_1,1,test
027495.png,2_1,1,test
027496.png,2_1,1,test
027497.png,2_1,1,test
027498.png,2_1,1,test
027499.png,2_1,1,train
027500.png,2_1,1,test
027501.png,5_19_1,1,test
027502.png,5_19_1,1,test
027503.png,5_19_1,1,test
027504.png,5_19_1,1,test
027505.png,5_16,1,test
027506.png,5_19_1,1,test
027507.png,5_16,1,train
027508.png,5_16,1,valid
027509.png,5_16,1,test
027510.png,2_1,1,test
027511.png,2_1,1,test
027512.png,2_1,1,test
027513.png,2_1,1,valid
027514.png,2_1,1,test
027515.png,2_1,1,test
027516.png,2_1,1,test
027517.png,2_1,1,train
027518.png,2_1,1,test
027519.png,2_1,1,valid
027520.png,2_1,1,test
027521.png,2_1,1,test
027522.png,2_1,1,train
027523.png,2_1,1,valid
027524.png,5_19_1,1,test
027525.png,5_19_1,1,test
027526.png,5_19_1,1,test
027527.png,5_19_1,1,test
027528.png,5_16,1,train
027529.png,5_19_1,1,test
027530.png,5_16,1,test
027531.png,5_16,1,test
027532.png,5_16,1,test
027533.png,5_19_1,1,test
027534.png,5_19_1,1,test
027535.png,5_19_1,1,test
027536.png,5_19_1,1,test
027537.png,5_19_1,1,test
027538.png,5_19_1,1,test
027539.png,5_19_1,1,test
027540.png,2_1,1,test
027541.png,2_1,1,test
027542.png,2_1,1,test
027543.png,2_1,1,test
027544.png,2_1,1,test
027545.png,2_1,1,test
027546.png,2_1,1,test
027547.png,2_1,1,test
027548.png,2_1,1,test
027549.png,6_4,1,valid
027550.png,6_4,1,train
027551.png,6_4,1,valid
027552.png,6_4,1,train
027553.png,6_4,1,valid
027554.png,6_4,1,train
027555.png,1_20_2,0,
027556.png,1_22,1,test
027557.png,1_20_2,0,
027558.png,1_22,1,train
027559.png,1_20_2,0,
027560.png,1_22,1,train
027561.png,1_20_2,0,
027562.png,1_22,1,train
027563.png,1_20_2,0,
027564.png,1_22,1,train
027565.png,1_20_2,0,
027566.png,1_22,1,train
027567.png,6_2_n60,0,
027568.png,6_2_n60,0,
027569.png,6_2_n60,0,
027570.png,6_2_n60,0,
027571.png,6_2_n60,0,
027572.png,6_2_n60,0,
027573.png,5_16,1,train
027574.png,5_16,1,test
027575.png,5_16,1,test
027576.png,5_16,1,test
027577.png,5_19_1,1,test
027578.png,5_19_1,1,test
027579.png,5_19_1,1,test
027580.png,5_19_1,1,test
027581.png,5_19_1,1,test
027582.png,5_19_1,1,test
027583.png,5_19_1,1,test
027584.png,3_20,1,test
027585.png,3_20,1,valid
027586.png,3_20,1,test
027587.png,3_20,1,train
027588.png,3_20,1,valid
027589.png,2_1,1,test
027590.png,2_1,1,test
027591.png,2_1,1,test
027592.png,2_1,1,test
027593.png,2_1,1,test
027594.png,2_1,1,test
027595.png,5_19_1,1,test
027596.png,5_19_1,1,test
027597.png,5_19_1,1,test
027598.png,5_19_1,1,test
027599.png,5_19_1,1,test
027600.png,5_19_1,1,test
027601.png,5_16,1,test
027602.png,5_19_1,1,train
027603.png,5_16,1,test
027604.png,5_16,1,test
027605.png,2_1,1,test
027606.png,2_1,1,test
027607.png,2_1,1,test
027608.png,2_1,1,test
027609.png,2_1,1,test
027610.png,2_1,1,test
027611.png,2_1,1,test
027612.png,2_1,1,test
027613.png,2_1,1,test
027614.png,2_1,1,train
027615.png,5_19_1,1,test
027616.png,5_19_1,1,test
027617.png,5_19_1,1,test
027618.png,5_19_1,1,test
027619.png,5_19_1,1,test
027620.png,3_20,1,test
027621.png,3_20,1,train
027622.png,3_20,1,train
027623.png,3_20,1,train
027624.png,3_20,1,valid
027625.png,5_19_1,1,test
027626.png,5_19_1,1,test
027627.png,5_19_1,1,test
027628.png,5_19_1,1,test
027629.png,5_19_1,1,test
027630.png,5_19_1,1,test
027631.png,5_16,1,test
027632.png,5_16,1,valid
027633.png,2_1,1,test
027634.png,2_1,1,test
027635.png,2_1,1,test
027636.png,2_1,1,test
027637.png,2_1,1,test
027638.png,5_19_1,1,test
027639.png,5_19_1,1,test
027640.png,5_19_1,1,test
027641.png,5_19_1,1,test
027642.png,5_19_1,1,test
027643.png,5_19_1,1,test
027644.png,5_19_1,1,test
027645.png,2_1,1,test
027646.png,2_1,1,test
027647.png,2_1,1,test
027648.png,2_1,1,test
027649.png,2_1,1,test
027650.png,2_1,1,test
027651.png,2_3_2,0,
027652.png,1_11_1,0,
027653.png,2_3_2,0,
027654.png,1_11_1,0,
027655.png,2_3_2,0,
027656.png,1_11_1,0,
027657.png,3_20,1,valid
027658.png,3_20,1,test
027659.png,3_20,1,train
027660.png,3_20,1,train
027661.png,3_20,1,train
027662.png,3_20,1,train
027663.png,5_15_3,0,
027664.png,5_15_3,0,
027665.png,5_15_3,0,
027666.png,5_15_3,0,
027667.png,5_15_3,0,
027668.png,5_15_3,0,
027669.png,5_15_3,0,
027670.png,5_15_3,0,
027671.png,3_20,1,train
027672.png,3_20,1,train
027673.png,3_20,1,test
027674.png,3_20,1,train
027675.png,7_3,1,train
027676.png,7_3,1,train
027677.png,7_3,1,valid
027678.png,7_3,1,train
027679.png,7_3,1,train
027680.png,3_24_n20,1,test
027681.png,3_24_n20,1,valid
027682.png,3_18,1,train
027683.png,3_18,1,train
027684.png,3_18,1,train
027685.png,3_18,1,train
027686.png,5_15_5,0,
027687.png,5_15_5,0,
027688.png,5_15_5,0,
027689.png,5_15_5,0,
027690.png,5_15_5,0,
027691.png,2_1,1,test
027692.png,2_1,1,test
027693.png,2_1,1,test
027694.png,2_1,1,test
027695.png,2_1,1,test
027696.png,2_1,1,test
027697.png,2_1,1,test
027698.png,5_16,1,test
027699.png,5_19_1,1,test
027700.png,5_19_1,1,test
027701.png,5_19_1,1,test
027702.png,5_19_1,1,test
027703.png,5_19_1,1,test
027704.png,5_16,1,test
027705.png,5_16,1,test
027706.png,5_16,1,test
027707.png,3_18,1,train
027708.png,3_18,1,train
027709.png,3_18,1,test
027710.png,3_18,1,valid
027711.png,2_3_3,0,
027712.png,2_3_3,0,
027713.png,2_3_3,0,
027714.png,2_3_3,0,
027715.png,5_15_3,0,
027716.png,5_15_3,0,
027717.png,5_15_3,0,
027718.png,5_15_1,0,
027719.png,5_15_1,0,
027720.png,5_15_1,0,
027721.png,5_15_1,0,
027722.png,5_15_1,0,
027723.png,5_15_1,0,
027724.png,5_15_1,0,
027725.png,5_15_1,0,
027726.png,5_15_1,0,
027727.png,5_15_1,0,
027728.png,5_15_1,0,
027729.png,5_15_1,0,
